%DATA MadgeTech Data File                       
%FORMAT CSV                                     
%VERSION 2.02.00                                
%BEGIN

"[Device]"
"DeviceType","&H0012"
"47","41395.7549074074","+8.6","0","","+81","0","","&B10000000","&B00000000"
"48","41395.7757407407","+8.8","0","","+80","0","","&B10000000","&B00000000"
"49","41395.7965740741","+9.1","0","","+79","0","","&B10000000","&B00000000"
"50","41395.8174074074","+9.4","0","","+78","0","","&B10000000","&B00000000"
"51","41395.8382407407","+10","0","","+76.5","0","","&B10000000","&B00000000"
"52","41395.8590740741","+10","0","","+76.5","0","","&B10000000","&B00000000"
"53","41395.8799074074","+10.7","0","","+74","0","","&B10000000","&B00000000"
"54","41395.9007407407","+10.8","0","","+74","0","","&B10000000","&B00000000"
"55","41395.9215740741","+11.2","0","","+73","0","","&B10000000","&B00000000"
"56","41395.9424074074","+11.7","0","","+71","0","","&B10000000","&B00000000"
"57","41395.9632407407","+12.2","0","","+70","0","","&B10000000","&B00000000"
"58","41395.9840740741","+12.4","0","","+70.5","0","","&B10000000","&B00000000"
"59","41396.0049074074","+13.1","0","","+68","0","","&B10000000","&B00000000"
"60","41396.0257407407","+13.4","0","","+67","0","","&B10000000","&B00000000"
"61","41396.0465740741","+14.1","0","","+65.5","0","","&B10000000","&B00000000"
"62","41396.0674074074","+14.6","0","","+64.5","0","","&B10000000","&B00000000"
"63","41396.0882407407","+14.8","0","","+64.5","0","","&B10000000","&B00000000"
"64","41396.1090740741","+15.5","0","","+62.5","0","","&B10000000","&B00000000"
"65","41396.1299074074","+14","0","","+67","0","","&B10000000","&B00000000"
"66","41396.1507407407","+13.2","0","","+70.5","0","","&B10000000","&B00000000"
"67","41396.1715740741","+13","0","","+71.5","0","","&B10000000","&B00000000"
"68","41396.1924074074","+12.7","0","","+72.5","0","","&B10000000","&B00000000"
"69","41396.2132407407","+12.6","0","","+74","0","","&B10000000","&B00000000"
"70","41396.2340740741","+12.3","0","","+75.5","0","","&B10000000","&B00000000"
"71","41396.2549074074","+12","0","","+76.5","0","","&B10000000","&B00000000"
"72","41396.2757407407","+11.6","0","","+78","0","","&B10000000","&B00000000"
"73","41396.2965740741","+11.4","0","","+80","0","","&B10000000","&B00000000"
"74","41396.3174074074","+11.2","0","","+80.5","0","","&B10000000","&B00000000"
"75","41396.3382407407","+11","0","","+81.5","0","","&B10000000","&B00000000"
"76","41396.3590740741","+10.9","0","","+82","0","","&B10000000","&B00000000"
"77","41396.3799074074","+10.7","0","","+83.5","0","","&B10000000","&B00000000"
"78","41396.4007407407","+10.7","0","","+84","0","","&B10000000","&B00000000"
"79","41396.4215740741","+10.2","0","","+87.5","0","","&B10000000","&B00000000"
"80","41396.4424074074","+10.1","0","","+87.5","0","","&B10000000","&B00000000"
"81","41396.4632407407","+9.7","0","","+90","0","","&B10000000","&B00000000"
"82","41396.4840740741","+9.7","0","","+89.5","0","","&B10000000","&B00000000"
"83","41396.5049074074","+9.6","0","","+89.5","0","","&B10000000","&B00000000"
"84","41396.5257407407","+9","0","","+90","0","","&B10000000","&B00000000"
"85","41396.5465740741","+8.9","0","","+91","0","","&B10000000","&B00000000"
"86","41396.5674074074","+8.5","0","","+92.5","0","","&B10000000","&B00000000"
"87","41396.5882407407","+8.4","0","","+93.5","0","","&B10000000","&B00000000"
"88","41396.6090740741","+8.5","0","","+93","0","","&B10000000","&B00000000"
"89","41396.6299074074","+8.5","0","","+92.5","0","","&B10000000","&B00000000"
"90","41396.6507407407","+8.7","0","","+92","0","","&B10000000","&B00000000"
"91","41396.6715740741","+9","0","","+91.5","0","","&B10000000","&B00000000"
"92","41396.6924074074","+9","0","","+91.5","0","","&B10000000","&B00000000"
"93","41396.7132407407","+9","0","","+91.5","0","","&B10000000","&B00000000"
"94","41396.7340740741","+9.2","0","","+91","0","","&B10000000","&B00000000"
"95","41396.7549074074","+9.9","0","","+89.5","0","","&B10000000","&B00000000"
"96","41396.7757407407","+11.1","0","","+84","0","","&B10000000","&B00000000"
"97","41396.7965740741","+11.6","0","","+83","0","","&B10000000","&B00000000"
"98","41396.8174074074","+12.4","0","","+80.5","0","","&B10000000","&B00000000"
"99","41396.8382407407","+14.4","0","","+72","0","","&B10000000","&B00000000"
"100","41396.8590740741","+14.9","0","","+71","0","","&B10000000","&B00000000"
"101","41396.8799074074","+14.8","0","","+71.5","0","","&B10000000","&B00000000"
"102","41396.9007407407","+14.6","0","","+72","0","","&B10000000","&B00000000"
"103","41396.9215740741","+15.7","0","","+69","0","","&B10000000","&B00000000"
"104","41396.9424074074","+16","0","","+68.5","0","","&B10000000","&B00000000"
"105","41396.9632407407","+18.2","0","","+62","0","","&B10000000","&B00000000"
"106","41396.9840740741","+18.9","0","","+59.5","0","","&B10000000","&B00000000"
"107","41397.0049074074","+16.9","0","","+65","0","","&B10000000","&B00000000"
"108","41397.0257407407","+17.2","0","","+65","0","","&B10000000","&B00000000"
"109","41397.0465740741","+16.1","0","","+69","0","","&B10000000","&B00000000"
"110","41397.0674074074","+15.9","0","","+69","0","","&B10000000","&B00000000"
"111","41397.0882407407","+15.9","0","","+69","0","","&B10000000","&B00000000"
"112","41397.1090740741","+15.5","0","","+71.5","0","","&B10000000","&B00000000"
"113","41397.1299074074","+14.9","0","","+71.5","0","","&B10000000","&B00000000"
"114","41397.1507407407","+14.4","0","","+74","0","","&B10000000","&B00000000"
"115","41397.1715740741","+14","0","","+74.5","0","","&B10000000","&B00000000"
"116","41397.1924074074","+13.6","0","","+75.5","0","","&B10000000","&B00000000"
"117","41397.2132407407","+13.4","0","","+76.5","0","","&B10000000","&B00000000"
"118","41397.2340740741","+13","0","","+77.5","0","","&B10000000","&B00000000"
"119","41397.2549074074","+12.8","0","","+78.5","0","","&B10000000","&B00000000"
"120","41397.2757407407","+12.5","0","","+80","0","","&B10000000","&B00000000"
"121","41397.2965740741","+11.9","0","","+82","0","","&B10000000","&B00000000"
"122","41397.3174074074","+11.6","0","","+82.5","0","","&B10000000","&B00000000"
"123","41397.3382407407","+11.4","0","","+83","0","","&B10000000","&B00000000"
"124","41397.3590740741","+11.3","0","","+82.5","0","","&B10000000","&B00000000"
"125","41397.3799074074","+10.9","0","","+84.5","0","","&B10000000","&B00000000"
"126","41397.4007407407","+10.6","0","","+85","0","","&B10000000","&B00000000"
"127","41397.4215740741","+10.5","0","","+85.5","0","","&B10000000","&B00000000"
"128","41397.4424074074","+10.6","0","","+85","0","","&B10000000","&B00000000"
"129","41397.4632407407","+10.8","0","","+84","0","","&B10000000","&B00000000"
"130","41397.4840740741","+10.9","0","","+85","0","","&B10000000","&B00000000"
"131","41397.5049074074","+10.9","0","","+84","0","","&B10000000","&B00000000"
"132","41397.5257407407","+10.9","0","","+84.5","0","","&B10000000","&B00000000"
"133","41397.5465740741","+10.8","0","","+84.5","0","","&B10000000","&B00000000"
"134","41397.5674074074","+10.7","0","","+85","0","","&B10000000","&B00000000"
"135","41397.5882407407","+10.6","0","","+85.5","0","","&B10000000","&B00000000"
"136","41397.6090740741","+10.6","0","","+85.5","0","","&B10000000","&B00000000"
"137","41397.6299074074","+10.6","0","","+86","0","","&B10000000","&B00000000"
"138","41397.6507407407","+10.6","0","","+85.5","0","","&B10000000","&B00000000"
"139","41397.6715740741","+10.5","0","","+86","0","","&B10000000","&B00000000"
"140","41397.6924074074","+10.6","0","","+85","0","","&B10000000","&B00000000"
"141","41397.7132407407","+10.7","0","","+85","0","","&B10000000","&B00000000"
"142","41397.7340740741","+10.9","0","","+83.5","0","","&B10000000","&B00000000"
"143","41397.7549074074","+10.9","0","","+83.5","0","","&B10000000","&B00000000"
"144","41397.7757407407","+11.4","0","","+80.5","0","","&B10000000","&B00000000"
"145","41397.7965740741","+12.1","0","","+77","0","","&B10000000","&B00000000"
"146","41397.8174074074","+12.7","0","","+74.5","0","","&B10000000","&B00000000"
"147","41397.8382407407","+13.2","0","","+72.5","0","","&B10000000","&B00000000"
"148","41397.8590740741","+14.4","0","","+66","0","","&B10000000","&B00000000"
"149","41397.8799074074","+14.9","0","","+65","0","","&B10000000","&B00000000"
"150","41397.9007407407","+13.9","0","","+68.5","0","","&B10000000","&B00000000"
"151","41397.9215740741","+14.1","0","","+68","0","","&B10000000","&B00000000"
"152","41397.9424074074","+14.8","0","","+64","0","","&B10000000","&B00000000"
"153","41397.9632407407","+16.1","0","","+60","0","","&B10000000","&B00000000"
"154","41397.9840740741","+16.5","0","","+59.5","0","","&B10000000","&B00000000"
"155","41398.0049074074","+16.4","0","","+59","0","","&B10000000","&B00000000"
"156","41398.0257407407","+15.9","0","","+62","0","","&B10000000","&B00000000"
"157","41398.0465740741","+16.5","0","","+61","0","","&B10000000","&B00000000"
"158","41398.0674074074","+16.9","0","","+58.5","0","","&B10000000","&B00000000"
"159","41398.0882407407","+15.8","0","","+63","0","","&B10000000","&B00000000"
"160","41398.1090740741","+16","0","","+60.5","0","","&B10000000","&B00000000"
"161","41398.1299074074","+15.8","0","","+62.5","0","","&B10000000","&B00000000"
"162","41398.1507407407","+15.2","0","","+66.5","0","","&B10000000","&B00000000"
"163","41398.1715740741","+15.1","0","","+64","0","","&B10000000","&B00000000"
"164","41398.1924074074","+14.7","0","","+66.5","0","","&B10000000","&B00000000"
"165","41398.2132407407","+14.2","0","","+69","0","","&B10000000","&B00000000"
"166","41398.2340740741","+14","0","","+70","0","","&B10000000","&B00000000"
"167","41398.2549074074","+13.5","0","","+72.5","0","","&B10000000","&B00000000"
"168","41398.2757407407","+13","0","","+74","0","","&B10000000","&B00000000"
"169","41398.2965740741","+12.9","0","","+75","0","","&B10000000","&B00000000"
"170","41398.3174074074","+12.6","0","","+75.5","0","","&B10000000","&B00000000"
"171","41398.3382407407","+12.2","0","","+76.5","0","","&B10000000","&B00000000"
"172","41398.3590740741","+12","0","","+77","0","","&B10000000","&B00000000"
"173","41398.3799074074","+11.4","0","","+82","0","","&B10000000","&B00000000"
"174","41398.4007407407","+11","0","","+86","0","","&B10000000","&B00000000"
"175","41398.4215740741","+10.4","0","","+89.5","0","","&B10000000","&B00000000"
"176","41398.4424074074","+10.4","0","","+92","0","","&B10000000","&B00000000"
"177","41398.4632407407","+10.1","0","","+92.5","0","","&B10000000","&B00000000"
"178","41398.4840740741","+10","0","","+93","0","","&B10000000","&B00000000"
"179","41398.5049074074","+9.9","0","","+93.5","0","","&B10000000","&B00000000"
"180","41398.5257407407","+9.9","0","","+93.5","0","","&B10000000","&B00000000"
"181","41398.5465740741","+9.9","0","","+94","0","","&B10000000","&B00000000"
"182","41398.5674074074","+9.7","0","","+93.5","0","","&B10000000","&B00000000"
"183","41398.5882407407","+9.7","0","","+94","0","","&B10000000","&B00000000"
"184","41398.6090740741","+9.6","0","","+94","0","","&B10000000","&B00000000"
"185","41398.6299074074","+9.3","0","","+93","0","","&B10000000","&B00000000"
"186","41398.6507407407","+9.3","0","","+93","0","","&B10000000","&B00000000"
"187","41398.6715740741","+9.3","0","","+93","0","","&B10000000","&B00000000"
"188","41398.6924074074","+9.3","0","","+93.5","0","","&B10000000","&B00000000"
"189","41398.7132407407","+9.4","0","","+93.5","0","","&B10000000","&B00000000"
"190","41398.7340740741","+9.6","0","","+94","0","","&B10000000","&B00000000"
"191","41398.7549074074","+9.9","0","","+93.5","0","","&B10000000","&B00000000"
"192","41398.7757407407","+10.4","0","","+93","0","","&B10000000","&B00000000"
"193","41398.7965740741","+11.5","0","","+90","0","","&B10000000","&B00000000"
"194","41398.8174074074","+12.1","0","","+88","0","","&B10000000","&B00000000"
"195","41398.8382407407","+13.1","0","","+85","0","","&B10000000","&B00000000"
"196","41398.8590740741","+12","0","","+87.5","0","","&B10000000","&B00000000"
"197","41398.8799074074","+13.7","0","","+84","0","","&B10000000","&B00000000"
"198","41398.9007407407","+14.1","0","","+78.5","0","","&B10000000","&B00000000"
"199","41398.9215740741","+15.4","0","","+74","0","","&B10000000","&B00000000"
"200","41398.9424074074","+16.6","0","","+67","0","","&B10000000","&B00000000"
"201","41398.9632407407","+16","0","","+67.5","0","","&B10000000","&B00000000"
"202","41398.9840740741","+18.2","0","","+58.5","0","","&B10000000","&B00000000"
"203","41399.0049074074","+16.9","0","","+63","0","","&B10000000","&B00000000"
"204","41399.0257407407","+17","0","","+63.5","0","","&B10000000","&B00000000"
"205","41399.0465740741","+18.2","0","","+56.5","0","","&B10000000","&B00000000"
"206","41399.0674074074","+17.2","0","","+61","0","","&B10000000","&B00000000"
"207","41399.0882407407","+16.7","0","","+61","0","","&B10000000","&B00000000"
"208","41399.1090740741","+15.7","0","","+67.5","0","","&B10000000","&B00000000"
"209","41399.1299074074","+15.7","0","","+66","0","","&B10000000","&B00000000"
"210","41399.1507407407","+14.4","0","","+69.5","0","","&B10000000","&B00000000"
"211","41399.1715740741","+12.6","0","","+85","0","","&B10000000","&B00000000"
"212","41399.1924074074","+12.8","0","","+86","0","","&B10000000","&B00000000"
"213","41399.2132407407","+11.8","0","","+90.5","0","","&B10000000","&B00000000"
"214","41399.2340740741","+11.3","0","","+93","0","","&B10000000","&B00000000"
"215","41399.2549074074","+11.3","0","","+92.5","0","","&B10000000","&B00000000"
"216","41399.2757407407","+11.1","0","","+93","0","","&B10000000","&B00000000"
"217","41399.2965740741","+10.9","0","","+93","0","","&B10000000","&B00000000"
"218","41399.3174074074","+10.7","0","","+93.5","0","","&B10000000","&B00000000"
"219","41399.3382407407","+10.4","0","","+93.5","0","","&B10000000","&B00000000"
"220","41399.3590740741","+10.1","0","","+93","0","","&B10000000","&B00000000"
"221","41399.3799074074","+10","0","","+92.5","0","","&B10000000","&B00000000"
"222","41399.4007407407","+9.9","0","","+94","0","","&B10000000","&B00000000"
"223","41399.4215740741","+9.8","0","","+93","0","","&B10000000","&B00000000"
"224","41399.4424074074","+9.7","0","","+94","0","","&B10000000","&B00000000"
"225","41399.4632407407","+9.7","0","","+93.5","0","","&B10000000","&B00000000"
"226","41399.4840740741","+9.6","0","","+93.5","0","","&B10000000","&B00000000"
"227","41399.5049074074","+9.3","0","","+93.5","0","","&B10000000","&B00000000"
"228","41399.5257407407","+9","0","","+94","0","","&B10000000","&B00000000"
"229","41399.5465740741","+9.2","0","","+94","0","","&B10000000","&B00000000"
"230","41399.5674074074","+9.1","0","","+95","0","","&B10000000","&B00000000"
"231","41399.5882407407","+9.2","0","","+94.5","0","","&B10000000","&B00000000"
"232","41399.6090740741","+9.1","0","","+94","0","","&B10000000","&B00000000"
"233","41399.6299074074","+9","0","","+94.5","0","","&B10000000","&B00000000"
"234","41399.6507407407","+8.7","0","","+95","0","","&B10000000","&B00000000"
"235","41399.6715740741","+8.7","0","","+95","0","","&B10000000","&B00000000"
"236","41399.6924074074","+9.2","0","","+94.5","0","","&B10000000","&B00000000"
"237","41399.7132407407","+9.6","0","","+94","0","","&B10000000","&B00000000"
"238","41399.7340740741","+10","0","","+93.5","0","","&B10000000","&B00000000"
"239","41399.7549074074","+10.4","0","","+92.5","0","","&B10000000","&B00000000"
"240","41399.7757407407","+11.2","0","","+91","0","","&B10000000","&B00000000"
"241","41399.7965740741","+12.2","0","","+88","0","","&B10000000","&B00000000"
"242","41399.8174074074","+13","0","","+83.5","0","","&B10000000","&B00000000"
"243","41399.8382407407","+13.7","0","","+81","0","","&B10000000","&B00000000"
"244","41399.8590740741","+15.2","0","","+78.5","0","","&B10000000","&B00000000"
"245","41399.8799074074","+16.4","0","","+70","0","","&B10000000","&B00000000"
"246","41399.9007407407","+16.4","0","","+70.5","0","","&B10000000","&B00000000"
"247","41399.9215740741","+18","0","","+63.5","0","","&B10000000","&B00000000"
"248","41399.9424074074","+18.3","0","","+63","0","","&B10000000","&B00000000"
"249","41399.9632407407","+19.7","0","","+49.5","0","","&B10000000","&B00000000"
"250","41399.9840740741","+21.5","0","","+41.5","0","","&B10000000","&B00000000"
"251","41400.0049074074","+21.9","0","","+40.5","0","","&B10000000","&B00000000"
"252","41400.0257407407","+23.2","0","","+37","0","","&B10000000","&B00000000"
"253","41400.0465740741","+22.5","0","","+38.5","0","","&B10000000","&B00000000"
"254","41400.0674074074","+21.7","0","","+40","0","","&B10000000","&B00000000"
"255","41400.0882407407","+22.3","0","","+39.5","0","","&B10000000","&B00000000"
"256","41400.1090740741","+21.4","0","","+39","0","","&B10000000","&B00000000"
"257","41400.1299074074","+21.4","0","","+37.5","0","","&B10000000","&B00000000"
"258","41400.1507407407","+19.6","0","","+44.5","0","","&B10000000","&B00000000"
"259","41400.1715740741","+20.1","0","","+41","0","","&B10000000","&B00000000"
"260","41400.1924074074","+19.9","0","","+41","0","","&B10000000","&B00000000"
"261","41400.2132407407","+18.9","0","","+45.5","0","","&B10000000","&B00000000"
"262","41400.2340740741","+17.7","0","","+50","0","","&B10000000","&B00000000"
"263","41400.2549074074","+17","0","","+50.5","0","","&B10000000","&B00000000"
"264","41400.2757407407","+15.8","0","","+55","0","","&B10000000","&B00000000"
"265","41400.2965740741","+14.9","0","","+59","0","","&B10000000","&B00000000"
"266","41400.3174074074","+14.2","0","","+62","0","","&B10000000","&B00000000"
"267","41400.3382407407","+13.6","0","","+65","0","","&B10000000","&B00000000"
"268","41400.3590740741","+12.6","0","","+71","0","","&B10000000","&B00000000"
"269","41400.3799074074","+11.9","0","","+73","0","","&B10000000","&B00000000"
"270","41400.4007407407","+10.7","0","","+78.5","0","","&B10000000","&B00000000"
"271","41400.4215740741","+10.9","0","","+77.5","0","","&B10000000","&B00000000"
"272","41400.4424074074","+10.9","0","","+77","0","","&B10000000","&B00000000"
"273","41400.4632407407","+9.6","0","","+83.5","0","","&B10000000","&B00000000"
"274","41400.4840740741","+10.4","0","","+79.5","0","","&B10000000","&B00000000"
"275","41400.5049074074","+8.5","0","","+86","0","","&B10000000","&B00000000"
"276","41400.5257407407","+10","0","","+82.5","0","","&B10000000","&B00000000"
"277","41400.5465740741","+9.9","0","","+84","0","","&B10000000","&B00000000"
"278","41400.5674074074","+9.7","0","","+81.5","0","","&B10000000","&B00000000"
"279","41400.5882407407","+7.6","0","","+87.5","0","","&B10000000","&B00000000"
"280","41400.6090740741","+7.5","0","","+88","0","","&B10000000","&B00000000"
"281","41400.6299074074","+7.4","0","","+91","0","","&B10000000","&B00000000"
"282","41400.6507407407","+6.5","0","","+90","0","","&B10000000","&B00000000"
"283","41400.6715740741","+6.1","0","","+90.5","0","","&B10000000","&B00000000"
"284","41400.6924074074","+6.9","0","","+91","0","","&B10000000","&B00000000"
"285","41400.7132407407","+8.7","0","","+87.5","0","","&B10000000","&B00000000"
"286","41400.7340740741","+10.8","0","","+83.5","0","","&B10000000","&B00000000"
"287","41400.7549074074","+13.2","0","","+74.5","0","","&B10000000","&B00000000"
"288","41400.7757407407","+14.3","0","","+71","0","","&B10000000","&B00000000"
"289","41400.7965740741","+15.4","0","","+68.5","0","","&B10000000","&B00000000"
"290","41400.8174074074","+16.2","0","","+65.5","0","","&B10000000","&B00000000"
"291","41400.8382407407","+17.2","0","","+63","0","","&B10000000","&B00000000"
"292","41400.8590740741","+17.9","0","","+60","0","","&B10000000","&B00000000"
"293","41400.8799074074","+19","0","","+55","0","","&B10000000","&B00000000"
"294","41400.9007407407","+19.9","0","","+54.5","0","","&B10000000","&B00000000"
"295","41400.9215740741","+19.5","0","","+53.5","0","","&B10000000","&B00000000"
"296","41400.9424074074","+20.1","0","","+52.5","0","","&B10000000","&B00000000"
"297","41400.9632407407","+20.9","0","","+50.5","0","","&B10000000","&B00000000"
"298","41400.9840740741","+21.6","0","","+48.5","0","","&B10000000","&B00000000"
"299","41401.0049074074","+20.2","0","","+53.5","0","","&B10000000","&B00000000"
"300","41401.0257407407","+19.3","0","","+56.5","0","","&B10000000","&B00000000"
"301","41401.0465740741","+18.7","0","","+57","0","","&B10000000","&B00000000"
"302","41401.0674074074","+20.6","0","","+52.5","0","","&B10000000","&B00000000"
"303","41401.0882407407","+20.2","0","","+53.5","0","","&B10000000","&B00000000"
"304","41401.1090740741","+19.6","0","","+55","0","","&B10000000","&B00000000"
"305","41401.1299074074","+19.2","0","","+57.5","0","","&B10000000","&B00000000"
"306","41401.1507407407","+18.9","0","","+59.5","0","","&B10000000","&B00000000"
"307","41401.1715740741","+18.1","0","","+61.5","0","","&B10000000","&B00000000"
"308","41401.1924074074","+18","0","","+62.5","0","","&B10000000","&B00000000"
"309","41401.2132407407","+17.5","0","","+65","0","","&B10000000","&B00000000"
"310","41401.2340740741","+17.2","0","","+66.5","0","","&B10000000","&B00000000"
"311","41401.2549074074","+16.7","0","","+68.5","0","","&B10000000","&B00000000"
"312","41401.2757407407","+16.1","0","","+71.5","0","","&B10000000","&B00000000"
"313","41401.2965740741","+15.8","0","","+72.5","0","","&B10000000","&B00000000"
"314","41401.3174074074","+15.7","0","","+74.5","0","","&B10000000","&B00000000"
"315","41401.3382407407","+15.4","0","","+76.5","0","","&B10000000","&B00000000"
"316","41401.3590740741","+15.1","0","","+78.5","0","","&B10000000","&B00000000"
"317","41401.3799074074","+14.8","0","","+81.5","0","","&B10000000","&B00000000"
"318","41401.4007407407","+14.8","0","","+82","0","","&B10000000","&B00000000"
"319","41401.4215740741","+14.8","0","","+82.5","0","","&B10000000","&B00000000"
"320","41401.4424074074","+14.7","0","","+82.5","0","","&B10000000","&B00000000"
"321","41401.4632407407","+14.3","0","","+86.5","0","","&B10000000","&B00000000"
"322","41401.4840740741","+13.6","0","","+91","0","","&B10000000","&B00000000"
